ANO_TABELA;CD_SERVIÇO_HONORARIO;FORA_ROL;RESTRICAO_PRESIDENCIA;TP_SERVIÇO_ATENDIMENTO;SERVICO;NM_SERV_HONORARIO;CD_PROCEDIMENTO_TUSS;NM_PROCEDIMENTO_TUSS;DS_PROC_EQUIVALENTES;CD_TIPO_ACOMODACAO;DS_TIPO_ACOMODACAO;CD_TIPO_REDE;DS_TIPO_REDE_ATENDIMENTO;FL_RESTRICAO_AMBULATORIAL;INDIVIDUAL;EMPRESARIAL;URGENCIA;ELETIVA;TAXAS;MATERIAL;MEDICAMENTO;CONSULTA_HONORARIO;ANESTESISTA;AUXILIAR;LIVRO;WEB;PE;VALOR_ATUAL;VALOR_PROPOSTO;IMPACTO(%)
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE398;PREMIUM 900 (AE398);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE418;PREMIUM 900 (AE418);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE90;PREMIUM 900 (AE90);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE91;PREMIUM 900 (AE91);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE93;PREMIUM 900 (AE93);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1214;PREMIUM 900 (SP1214);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP207;PREMIUM 900 (SP207);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP106;ADVANCE 600  (SP106);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1229;ADVANCE 600 (SP1229);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP105;ADVANCE 600  (SP105);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1228;ADVANCE 600 (SP1228);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE296;ADVANCE 700  (AE296);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP114;ADVANCE 700  (SP114);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1211;ADVANCE 700 (SP1211);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP113;ADVANCE 700  (SP113);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1117;NDS 115 (SP1117);N;S;S;S;S;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP204;NDS 115 (SP204);N;S;S;S;S;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP762;NDS 1201 (SP762);N;S;S;S;S;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP249;NDS 125 (SP249);N;S;S;S;S;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP250;NDS 130 (SP250);N;S;S;S;S;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP205;TRT NDI310 E (SP205);N;S;S;S;S;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1212;ADVANCE 700 (SP1212);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE255;INFINITY 10 (AE255);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE360;INFINITY 10 (AE360);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE92;INFINITY 1000 (AE92);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1243;INFINITY 10 (SP1243);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP208;INFINITY 100 (SP208);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1245;SMART PRIME (SP1245);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP217;SMART PRIME  (SP217);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1246;SMART PRIME (SP1246);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP223;SMART PRIME  (SP223);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE372;SMART PLUS (AE372);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1142;SMART PLUS  (SP1142);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP213;SMART PLUS (SP213);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1007;SMART PREFE (SP1007);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP231;SMART PREFER (SP231);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP109;ADVANCE 650 (SP109);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1156;ADVANCE 650 (SP1156);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE260;ADVANCE 650 (AE260);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP110;ADVANCE 650 (SP110);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1157;ADVANCE 650 (SP1157);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP108;ADVANCE 600  (SP108);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1231;ADVANCE 600 (SP1231);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP107;ADVANCE 600  (SP107);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1230;ADVANCE 600 (SP1230);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP116;ADVANCE 700  (SP116);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1235;ADVANCE 700 (SP1235);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP115;ADVANCE 700  (SP115);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;SP1234;ADVANCE 700 (SP1234);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE100;REDE MAX3001 (AE100);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE102;REDE MAX3001 (AE102);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE106;REDE MAX3001 (AE106);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE107;REDE MAX3001 (AE107);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE114;REDE MAX3001 (AE114);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE115;REDE MAX3001 (AE115);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE117;REDE MAX3001 (AE117);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE126;REDE MAX3001 (AE126);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE133;REDE MAX3001 (AE133);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE134;REDE MAX3001 (AE134);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE135;REDE MAX3001 (AE135);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE138;REDE MAX3001 (AE138);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE141;REDE MAX3001 (AE141);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE153;REDE MAX3001 (AE153);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE161;REDE MAX3001 (AE161);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE162;REDE MAX3001 (AE162);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE172;REDE MAX3001 (AE172);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE174;REDE MAX3001 (AE174);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE176;REDE MAX3001 (AE176);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE181;REDE MAX3001 (AE181);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE186;REDE MAX3001 (AE186);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE211;REDE MAX3001 (AE211);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE218;REDE MAX3001 (AE218);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE224;REDE MAX3001 (AE224);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE225;REDE MAX3001 (AE225);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE226;REDE MAX3001 (AE226);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE227;REDE MAX3001 (AE227);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE230;REDE MAX3001 (AE230);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
1240;20103280;NÃO;NÃO;3;TRAT. POR SESSÃO;HEMIPLEGIA E HEMIPARESIA COM AFASIA;20103280;HEMIPLEGIA E HEMIPARESIA COM AFASIA;25020030;99;TODAS AS ACOMODAÇÕES;AE235;REDE MAX3001 (AE235);N;S;S;S;N;N;N;N;S;N;N;N;N;;55,2;58,43;5,85
